window,model,target,segment_type,segment_value,wape_micro,mae,rmse,forecast_bias,n
5,LightGBM_Tweedie,margin_window_xof_7j,treatment_group,controle_0pct,0.13645200122436835,11084.306667300334,36581.94783717984,-0.030613299165855024,76
5,LightGBM_Tweedie,margin_window_xof_7j,treatment_group,traitement_10pct,0.1744198934881196,11098.614176246523,33734.13199713484,-0.01836975359317964,77
5,LightGBM_Tweedie,margin_window_xof_7j,treatment_group,traitement_15pct,0.16087927750829417,7201.813749476052,13790.5780293402,0.0012079363354842942,73
5,LightGBM_Tweedie,margin_window_xof_7j,treatment_group,traitement_5pct,0.13922418882137091,9660.24907512674,24064.389879410563,0.045209458128525164,74
5,LightGBM_L1,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.1706748050559584,704.9338804524986,1329.4346778609624,0.03438396354189783,40
5,LightGBM_L1,margin_window_xof_7j,categorie,Beaute & Soins,0.18699531027814534,3325.1218388567067,6156.954137797912,-0.005935976900723424,39
5,LightGBM_L1,margin_window_xof_7j,categorie,Bebe & Enfant,0.19355162848129928,5296.623264088676,12428.164794977232,-0.1199651692671292,42
5,LightGBM_L1,margin_window_xof_7j,categorie,Electronique & High-Tech,0.18018298039969766,37076.483540677735,72826.61931261353,-0.057647754136980894,42
5,LightGBM_L1,margin_window_xof_7j,categorie,Maison & Cuisine,0.1893792508564214,6906.258847825618,15947.536801883218,-0.050298340693505236,32
5,LightGBM_L1,margin_window_xof_7j,categorie,Mode & Vetements,0.20871909210279044,8824.851933198082,18997.813721682964,-0.046390027813593145,34
5,LightGBM_L1,margin_window_xof_7j,categorie,Sport & Loisirs,0.11111612497544375,3991.346767180427,8332.832245280668,0.0035740042893075375,30
5,LightGBM_L1,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.2720845310111875,34131.033461555664,123271.54433259257,-0.1414002846833368,41
5,LightGBM_L1,margin_window_xof_7j,classe_abc,A,0.20437681106945924,78882.14260181553,153239.65189119006,-0.07866505952195851,36
5,LightGBM_L1,margin_window_xof_7j,classe_abc,B,0.14902805240698921,11885.243507707528,20087.01031742857,-0.06792220203710839,50
5,LightGBM_L1,margin_window_xof_7j,classe_abc,C,0.3412028739590532,2540.5902218752976,7095.95925457852,-0.0749542193148499,214
5,LightGBM_L1,margin_window_xof_7j,treatment_group,controle_0pct,0.2645284925474015,21488.251600009775,95537.42923573327,-0.1583612493011931,76
5,LightGBM_L1,margin_window_xof_7j,treatment_group,traitement_10pct,0.2082965506116345,13254.239543719272,37533.6765697645,-0.07196851833305337,77
5,LightGBM_L1,margin_window_xof_7j,treatment_group,traitement_15pct,0.18647161610048824,8347.463200475157,19424.03859634028,-0.04112105968062636,73
5,LightGBM_L1,margin_window_xof_7j,treatment_group,traitement_5pct,0.13918500451939875,9657.53022203023,25098.529782348913,-0.0036311025946960626,74
5,LightGBM_Monotone,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.21018436000488144,868.1192075191617,1844.2934741278161,0.03866278826106248,40
5,LightGBM_Monotone,margin_window_xof_7j,categorie,Beaute & Soins,0.16642374988508538,2959.32151680276,5502.396785319105,-0.00670897679020549,39
5,LightGBM_Monotone,margin_window_xof_7j,categorie,Bebe & Enfant,0.1620045532839266,4433.3240311374875,8238.258087885324,-0.03445623054845972,42
5,LightGBM_Monotone,margin_window_xof_7j,categorie,Electronique & High-Tech,0.1378298393752875,28361.423258046394,55195.63310831927,-0.009404216327802022,42
5,LightGBM_Monotone,margin_window_xof_7j,categorie,Maison & Cuisine,0.1562649420607283,5698.650373952882,12434.657093477781,-0.05618025802047542,32
5,LightGBM_Monotone,margin_window_xof_7j,categorie,Mode & Vetements,0.1853608621785741,7837.242613772291,16812.778141116236,0.07900038173836303,34
5,LightGBM_Monotone,margin_window_xof_7j,categorie,Sport & Loisirs,0.10247841778324977,3681.0760059832237,6045.779518323204,0.012763304815130124,30
5,LightGBM_Monotone,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.16713439837899777,20965.799571369207,51262.113055967755,0.0009644744111639371,41
5,LightGBM_Monotone,margin_window_xof_7j,classe_abc,A,0.13584988923370597,52433.20061067041,80433.6847587807,0.0011150877620337318,36
5,LightGBM_Monotone,margin_window_xof_7j,classe_abc,B,0.13494393754830727,10762.011123050088,16687.74367742764,0.006614500994754743,50
5,LightGBM_Monotone,margin_window_xof_7j,classe_abc,C,0.3267616219660249,2433.0609294651526,6372.058357834145,-0.059174532681398335,214
5,LightGBM_Monotone,margin_window_xof_7j,treatment_group,controle_0pct,0.13865189868455963,11263.009345652994,37780.90780043057,-0.029495076037845652,76
5,LightGBM_Monotone,margin_window_xof_7j,treatment_group,traitement_10pct,0.16897837765753357,10752.361902323852,33253.78049124004,-0.018203389018600927,77
5,LightGBM_Monotone,margin_window_xof_7j,treatment_group,traitement_15pct,0.16094498030662682,7204.754956844333,14532.328533844036,0.002060684696391049,73
5,LightGBM_Monotone,margin_window_xof_7j,treatment_group,traitement_5pct,0.14343966035112501,9952.744978972718,25059.73808531085,0.04131334333801909,74
5,CatBoost_MAE,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.19416480538968017,801.9540415808613,1771.1290503661494,0.014635552047408117,40
5,CatBoost_MAE,margin_window_xof_7j,categorie,Beaute & Soins,0.2199646005817863,3911.376686837542,7361.848894753413,-0.07134876559465168,39
5,CatBoost_MAE,margin_window_xof_7j,categorie,Bebe & Enfant,0.2297142059652274,6286.227695183862,14932.581625178656,-0.11325484900335911,42
5,CatBoost_MAE,margin_window_xof_7j,categorie,Electronique & High-Tech,0.23080344542560155,47492.721712513005,93706.17537764093,-0.04555962375411544,42
5,CatBoost_MAE,margin_window_xof_7j,categorie,Maison & Cuisine,0.25435889495745306,9275.928386446529,21781.155744167598,0.037148064269287434,32
5,CatBoost_MAE,margin_window_xof_7j,categorie,Mode & Vetements,0.2564671073299486,10843.685765017557,20152.028985992885,-0.046767076918631655,34
5,CatBoost_MAE,margin_window_xof_7j,categorie,Sport & Loisirs,0.17359045007677543,6235.455761982812,13223.535736955393,-0.0031137292581789526,30
5,CatBoost_MAE,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.32437304473524037,40690.24873534599,124727.26887783316,-0.15562943711926797,41
5,CatBoost_MAE,margin_window_xof_7j,classe_abc,A,0.25836892092264524,99721.16678721807,167736.24309743792,-0.07490062769562571,36
5,CatBoost_MAE,margin_window_xof_7j,classe_abc,B,0.1950834491365712,15558.240612174068,23233.204756318875,-0.05381779525104004,50
5,CatBoost_MAE,margin_window_xof_7j,classe_abc,C,0.3742485365060302,2786.647607524153,7673.8873232661335,-0.0899377072761884,214
5,CatBoost_MAE,margin_window_xof_7j,treatment_group,controle_0pct,0.28391182713543445,23062.80399118627,93655.11904463285,-0.10215266209845453,76
5,CatBoost_MAE,margin_window_xof_7j,treatment_group,traitement_10pct,0.3214896811335736,20456.897783790308,59872.880359997296,-0.07639751770831894,77
5,CatBoost_MAE,margin_window_xof_7j,treatment_group,traitement_15pct,0.23988995301177418,10738.75261450183,29042.340670043533,-0.07338134518457326,73
5,CatBoost_MAE,margin_window_xof_7j,treatment_group,traitement_5pct,0.16599850804263233,11518.019586730801,25535.05789731411,-0.02996556062726231,74
5,Hurdle_zero_positif,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.15911311095111905,657.1809043336332,1492.7156992728153,0.021917817001611713,40
5,Hurdle_zero_positif,margin_window_xof_7j,categorie,Beaute & Soins,0.14378776652103725,2556.8119430822353,4531.290264696286,0.0040338415219121895,39
5,Hurdle_zero_positif,margin_window_xof_7j,categorie,Bebe & Enfant,0.14755673544682485,4037.953304103268,6706.174624595756,-0.04067167865809288,42
5,Hurdle_zero_positif,margin_window_xof_7j,categorie,Electronique & High-Tech,0.1464805506794985,30141.491245456993,55685.8216482882,0.0024985223616731085,42
5,Hurdle_zero_positif,margin_window_xof_7j,categorie,Maison & Cuisine,0.15000334306153268,5470.303164350091,10958.786000377888,-0.021474689117196813,32
5,Hurdle_zero_positif,margin_window_xof_7j,categorie,Mode & Vetements,0.17703222306445904,7485.099423388392,17484.040169692824,0.08053544284933538,34
5,Hurdle_zero_positif,margin_window_xof_7j,categorie,Sport & Loisirs,0.1004776454191223,3609.2072622775822,6494.022185155428,-0.002911637036543107,30
5,Hurdle_zero_positif,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.16058954203709289,20144.79475357806,49873.65342093929,-0.006776311988522722,41
5,Hurdle_zero_positif,margin_window_xof_7j,classe_abc,A,0.13688185171920406,52831.5012374138,79661.54488620227,0.005451859530973971,36
5,Hurdle_zero_positif,margin_window_xof_7j,classe_abc,B,0.1256782582692132,10023.057263573975,16660.836154786994,0.008007605091963002,50
5,Hurdle_zero_positif,margin_window_xof_7j,classe_abc,C,0.32772401202990004,2440.226867892168,6177.881278478115,-0.04624760267062729,214
5,Hurdle_zero_positif,margin_window_xof_7j,treatment_group,controle_0pct,0.1292332457681778,10497.91072942695,37314.622090714794,-0.02178856811020942,76
5,Hurdle_zero_positif,margin_window_xof_7j,treatment_group,traitement_10pct,0.18292245504776958,11639.645639878096,33214.54312435498,-0.009660329459662725,77
5,Hurdle_zero_positif,margin_window_xof_7j,treatment_group,traitement_15pct,0.15001500932052297,6715.471212236275,12202.089687515074,0.004263037466888069,73
5,Hurdle_zero_positif,margin_window_xof_7j,treatment_group,traitement_5pct,0.14431003270063883,10013.136881813643,25696.911540453613,0.03932281337332555,74
5,S_learner,margin_window_xof_7j,categorie,Alimentation & Epicerie,0.20474745107612732,845.6632784934518,1812.8218005743734,0.04101604232715148,40
5,S_learner,margin_window_xof_7j,categorie,Beaute & Soins,0.17271480380710685,3071.1880697896963,5564.068335424534,-0.0007466707338090518,39
5,S_learner,margin_window_xof_7j,categorie,Bebe & Enfant,0.15951226683067482,4365.121544221487,7593.462771135566,-0.025976269722454357,42
5,S_learner,margin_window_xof_7j,categorie,Electronique & High-Tech,0.1400130208405381,28810.659315098605,54750.45531768684,-0.007183909264913022,42
5,S_learner,margin_window_xof_7j,categorie,Maison & Cuisine,0.15572699470270773,5679.032576944008,11958.713083908657,-0.05354164852350648,32
5,S_learner,margin_window_xof_7j,categorie,Mode & Vetements,0.1910399792713555,8077.361363572181,17179.66061137755,0.07938032737973727,34
5,S_learner,margin_window_xof_7j,categorie,Sport & Loisirs,0.10687644946515831,3839.055503013219,6334.3764161841655,0.007725293201596104,30
5,S_learner,margin_window_xof_7j,categorie,Telephonie & Accessoires,0.1592553784983452,19977.433602192672,49532.57141312554,-0.0033432940901007065,41
5,S_learner,margin_window_xof_7j,classe_abc,A,0.13443207656426703,51885.9756070699,78741.05811551507,0.002079748076720383,36
5,S_learner,margin_window_xof_7j,classe_abc,B,0.13574176878295147,10825.639536282686,16758.929153981815,0.006925632007070588,50
