window,model,target,n_slates,recall@5,ndcg@5,hitrate@5,recall@10,ndcg@10,hitrate@10,recall@20,ndcg@20,hitrate@20,mrr,map@10,coverage_catalogue,diversite,nouveaute,concentration_top10,train_seconds,peak_memory_mb
3,LightGBM_LambdaRank,viewed_after_impression,7635,0.01899148657498363,0.011718729461724316,0.01899148657498363,0.01899148657498363,0.011718729461724316,0.01899148657498363,0.01899148657498363,0.011718729461724316,0.01899148657498363,0.009386596812922943,0.009353852870552282,0.4519230769230769,0.012311722331368697,7.898200578724547,0.7862475442043222,2.2149,65.159
3,CatBoostRanker,viewed_after_impression,7635,0.01899148657498363,0.012216082934289375,0.01899148657498363,0.01899148657498363,0.012216082934289375,0.01899148657498363,0.01899148657498363,0.012216082934289375,0.01899148657498363,0.010041475660336172,0.010002182929491378,0.4375,0.01191879502292076,8.288165678144333,0.8522593320235756,18.1766,65.159
3,XGBoost_Ranker,viewed_after_impression,7635,0.01899148657498363,0.011452247793081873,0.01899148657498363,0.01899148657498363,0.011452247793081873,0.01899148657498363,0.01899148657498363,0.011452247793081873,0.01899148657498363,0.009037328094302554,0.008998035363457758,0.3894230769230769,0.010609037328094302,8.219263113988877,0.832874918140144,3.5392,65.159
3,pointwise_conversion,viewed_after_impression,7635,0.01899148657498363,0.011590496599940105,0.01899148657498363,0.01899148657498363,0.011590496599940105,0.01899148657498363,0.01899148657498363,0.011590496599940105,0.01899148657498363,0.009205413665138615,0.009205413665138615,0.46153846153846156,0.012573673870333988,7.522035178171798,0.7954158480681074,1.591,65.159
3,RRF,viewed_after_impression,7635,0.01899148657498363,0.011364209926972792,0.01899148657498363,0.01899148657498363,0.011364209926972792,0.01899148657498363,0.01899148657498363,0.011364209926972792,0.01899148657498363,0.008858327876009604,0.008869242523466492,0.23076923076923078,0.006286836935166994,4.222930974436756,0.9244269810085134,0.0,65.159
4,popularite_globale_v1,viewed_after_impression,7934,0.019158053945046636,0.01121636714961211,0.019158053945046636,0.019158053945046636,0.01121636714961211,0.019158053945046636,0.019158053945046636,0.01121636714961211,0.019158053945046636,0.008631627594319805,0.008642130913368623,0.16826923076923078,0.004411394000504159,4.5303535516658355,0.9416435593647593,0.0,82.321
4,popularite_recente,viewed_after_impression,7934,0.019158053945046636,0.011910121020610316,0.019158053945046636,0.019158053945046636,0.011910121020610316,0.019158053945046636,0.019158053945046636,0.011910121020610316,0.019158053945046636,0.00954331568775733,0.00955381900680615,0.27884615384615385,0.007310310057978321,5.772129277630329,0.8652634232417444,0.0,82.321
4,popularite_categorie,viewed_after_impression,7934,0.019158053945046636,0.0113667182436139,0.019158053945046636,0.019158053945046636,0.0113667182436139,0.019158053945046636,0.019158053945046636,0.0113667182436139,0.019158053945046636,0.008850096630535249,0.00881858667338879,0.22596153846153846,0.005923871943534157,6.75321203606937,0.9122762793042601,0.0217,82.321
4,cooccurrence,viewed_after_impression,7934,0.019158053945046636,0.011407079537413533,0.019158053945046636,0.019158053945046636,0.011407079537413533,0.019158053945046636,0.019158053945046636,0.011407079537413533,0.019158053945046636,0.008881606587681707,0.008892109906730526,0.3125,0.008192588858079154,4.770579224660643,0.8826569195865893,2.9186,82.321
4,hybride_popularite_affinite,viewed_after_impression,7934,0.019158053945046636,0.011513695712241843,0.019158053945046636,0.019158053945046636,0.011513695712241843,0.019158053945046636,0.019158053945046636,0.011513695712241843,0.019158053945046636,0.009026552390555415,0.009037055709604233,0.1778846153846154,0.004663473657675826,4.497152472588507,0.935089488278296,0.0001,82.321
